display_name,party_type,tin_display,country_code,transaction_code,email,address_full,buyer_document,buyer_document_number,buyer_idtku,seller_display_name,seller_internal_party_id__do_not_edit,internal_party_id__do_not_edit
PT. Axel Jaya Cakraniaga,buyer,921185922024000,IDN,4,,JL. A. YANI KAV. 68 RT. 002 RW. 007 CEMPAKA PUTIH TIMUR CEMPAKA PUTIH KOTA ADM. JAKARTA PUSAT DKI JAKARTA 10510,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bandung Djaja Textile,buyer,11184710441000,IDN,4,,"JALAN CIPETUS NO.5 PASAWAHAN, DAYEUHKOLOT, KAB.BANDUNG JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Elang Dwi Mitra,buyer,316214998215000,IDN,4,,"KOMPLEK LUCKY PERMAI, 23, LUBUK BAJA KOTA, LUBUK BAJA, KOTA BATAM, KEPULAUAN RIAU, 29434",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Gea Refrigeration Indonesia,buyer,21159504059000,IDN,4,,"PURI INDAH FINANCIAL TOWER LT.2 JL.PURI LINGKAR DALAM BLOK T8 LOT 203-205, 05B, KEMBANGAN SELATAN, KEMBANGAN, KOTA ADM. JAKARTA BARAT, DKI JAKARTA, 11610",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Lontar Papyrus Pulp & Paper Industry,buyer,11159654092000,IDN,4,,"JALAN IR JUANDA NO.14, SIMPANG III, SIMPANG III SIPIN, KOTA BARU, KOTA JAMBI, JAMBI, 36126",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Mitra Sinergi,buyer,26071654609000,IDN,4,,"GAYUNGSARI BARAT III, 40, GAYUNGAN, GAYUNGAN, KOTA SURABAYA, JAWA TIMUR, 60235",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Axius Teknologi Siliwangi,buyer,393988746423000,IDN,4,,"JL. TRUNOJOYO NO.11 RT.000 RW.000 CITARUM, BANDUNG WETAN KOTA BANDUNG JAWA BARAT",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Ykk Zipco Indonesia,buyer,10618148052000,IDN,4,,"JL. R.P.SOEROSO NO.7, CIKINI, MENTENG, KOTA ADM.JAKARTA PUSAT, DKI JAKARTA, 10330",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Nusantara Tridaya Inovasi,buyer,32669590085000,IDN,4,,"RUKO CBD PALM A-28 PALM PARADISE JL BOULEVARD TAMAN SURYA 5, PEGADUNGAN, KALIDERES, KOTA ADM. JAKARTA BARAT, DKI JAKARTA, 11830",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Antares Jaya Gemilang Prima,buyer,19758747609000,IDN,4,,"RUKO DELTASARI INDAH BLOK AN NO.34 RT.003 RW.012, KUREKSARI, WARU, KAB.SIDOARJO, JAWA TIMUR",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Deqha Elcomindo,buyer,314294463407000,IDN,4,,"RUKO ICE BUSINES PARK BSD BLOK F NO 15, 0, 0, PAGEDANGAN, PAGEDANGAN, KAB. TANGERANG, BANTEN, 15339",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Platinum Network Indonesia,buyer,21435425064000,IDN,4,,"GEDUNG CYBER LANTAI 9, JL. KUNINGAN BARAT I, 8, KUNINGAN BARAT, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA, 12710",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Primata Sentosa Abadi,buyer,614659514407000,IDN,4,,JL. PRAMBANAN RAYA NO.14 RAWALUMBU UTARA SEPANJANGJAYA RAWALUMBU KOTA BEKASI JAWA BARAT,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Gesit Indonesia,buyer,22079461615000,IDN,4,,"JL. RAYA KEDAUNG ASEM, 120, KEDAUNG BARUK, RUNGKUT, KOTA SURABAYA, JAWA TIMUR, 60298",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Rafaeyza Jaya Perkasa,buyer,949864086724000,IDN,4,,JL. KOL. BLOK. 1 NO. 14 RT. 008 GUNUNG ELAI BONTANG UTARA,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Supersonic Chemical Industry,buyer,11094273545000,IDN,4,,"JL. RAYA MIJAAN KM 3 SELANG, SELANG, WONOSARI, KAB. GUNUNG KIDUL, DAERAH ISTIMEWA YOGYAKARTA, 55815",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Wintrad Jaya,buyer,10030690007000,IDN,4,,"JL. PEGGILINGAN CAKUNG PO BOX 01, CAKUNG BARAT, CAKUNG, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA, 13910",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sumber Kopi Prima,buyer,845166669011000,IDN,4,,"JL LINGKAR TIMUR, LORAM WETAN, JATI, KAB.KUDUS, JAWA TENGAH, 59344",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Canamas Antar Nusa,buyer,722327368414000,IDN,4,,"RUKO SUNTER NIAGA MAS 3 JL. ANTILOP RAYA CIKARANG BARU, F-3, 12A, JAYAMUKTI, CIKARANG PUSAT, KAB. BEKASI, JAWA BARAT, 17531",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Profab Indonesia,buyer,10850741217000,IDN,4,,JL. BAWAL KAV V BATU AMPAR-BATU MERAH BATAM,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Aida Indonesia,buyer,24193344431000,IDN,4,,"JL. SCIENCE BOULEVAR KAWASAN INDUSTRI JABABEKA V, A2, 9, SERTAJAYA, CIKARANG TIMUR, KAB. BEKASI, JAWA BARAT, 17823",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Artus Rekadaya Teknologi,buyer,749750477022000,IDN,4,,"APL TOWER LT.17 UNIT T 1 CENTRAL PARK JL. S. PARMAN NO. 28 TANJUNG DUREN SELATAN, GROGOL PETAMBURAN, KOTA ADM. JAKARTA BARAT DKI JAKARTA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Samudera Agencies Indonesia,buyer,801873266031000,IDN,4,,GD SAMUDERA INDONESIA LT 3 JL. LET JEND S PARMAN KAV 35 Blok 000 No.000 RT:002 RW:003 Kel.KEMANGGISAN Kec.PALMERAH Kota/Kab.JAKARTA BARAT DKI JAKARTA 11480,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Harvestar Flour Mills,buyer,27914639611000,IDN,4,,"KAWASAN INDUSTRIAL GRESIK, JL. KIG RAYA BARAT, M, 3-4. YOSOWILANGUN, MANYAR, KAB. GRESIK, JAWA TIMUR, 611511",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Cerestar Flour Mills,buyer,21931746057000,IDN,4,,"KAWASAN INDUSTRI KRAKATAU 2 JL. JAWA KAV, A2, TEGAL, RATU, CIWANDAN, KOTA CILEGON, BANTEN, 42445",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sekawan Karunia Sukses,buyer,842625881609000,IDN,4,,"GAYUNGSARI X, 23, GAYUNGAN, GAYUNGAN, KOTA SURABAYA, JAWA TIMUR, 60235",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Symphos Electric,buyer,315508465411000,IDN,4,,"JL. RAYA AGARINDO, 10, BUNDER, CIKUPA, KAB.TANGERANG, BANTEN, 15710",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Mitra Hasanah Teknik,buyer,736434093417000,IDN,4,,"JL ARJUNA, KAV-J, 118, BENDUNGAN, CILEGON, KOTA CILEGON, BANTEN, 42417",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Orbit Karunia Abadi,buyer,747441418408000,IDN,4,,"DSN CISALAK UTARA RT 011 RW 004, KAB. KARAWANG",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Panca Pilar Elektrik,buyer,318235116606000,IDN,4,,"JL NGAGEL MADYA, 5, 71, BARATJAYA, GUBENG, KOTA SURABAYA, JAWA TIMUR, 60284",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sumur Batu,buyer,24766156615000,IDN,4,,"RUKO RUNGKUT MEGAH RAYA , N, 33, PANJANG JIWO, TENGGILIS, MEJOYO, KOTA SURABAYA, JAWA TIMUR, 60299",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Ipc Terminal Petikemas,buyer,32763070093000,IDN,4,,"JL. PASOSO NO. 1, TANJUNG PRIOK, KOTA ADM. JAKATA UTARA, DKI JAKARTA, 14310",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Perusahaan Bongkar Muat Tangguh Samudera Jaya,buyer,13776778046000,IDN,4,,"Gedung Samudera Kirana Lt. 6 Jl. Yos Sudarso No.88, Sunter Jaya, Tanjung Priok, Jakarta Utara",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Graha Segara,buyer,13027669073000,IDN,4,,"JL TIMOR RAYA NO. 1, KOJA, KOJA, JAKARTA UTARA, DKI JAKARTA",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tata Selaras Utama,buyer,29299682407000,IDN,4,,RUKO GRAND DHIKA CITY JL. H. DJOYOMARTONO EXIT TOL BEKASI TIMUR KM 16 NO.7 Blok 000 No.000 RT:000 RW:000 Kel.MARGAHAYU Kec.BEKASI TIMUR Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Radian Tekindo,buyer,317895993618000,IDN,4,,BABATAN PRATAMA XXV / KK-36 Blok 000 No.000 RT:008 RW:008 Kel.BABATAN Kec.WIYUNG Kota/Kab.SURABAYA JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Bangkit Maju,buyer,25666264032000,IDN,4,,"LINDETEVES TRADE CENTER LT.UG, JL. HAYAM WURUK NO.127 Blok B12 No.5 RT:000 RW:000 Kel.MANGGA BESAR Kec.TAMANSARI Kota/Kab.JAKARTA BARAT DKI JAKARTA 11180",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sadhana,buyer,22071260631000,IDN,4,,ESA SAMPOERNA CENTER LT.6 JL DR.IR. H. SOEKARNO NO.198 Blok 000 No.000 RT:000 RW:000 Kel.KLAMPIS NGASEM Kec.SUKOLILO Kota/Kab.SURABAYA JAWA TIMUR 60117,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
Pr Sukun (Tas'An Wartono),buyer,40744872506000,IDN,4,,JL. RAYA PERUMAHAN SUKUN Blok 00 No.01 RT:002 RW:006 Kel.GONDOSARI Kec.GEBOG Kota/Kab.KUDUS JAWA TENGAH 99354,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Hanindo Citra,buyer,20877841062000,IDN,4,,JL. FATMAWATI RAYA NO.55 Blok 000 No.000 RT:000 RW:000 Kel.CIPETE SELATAN Kec.CILANDAK Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Sarana Indo Tehnik,buyer,22069637613000,IDN,4,,JL. SEMUT 1/34 Blok 000 No.000 RT:000 RW:000 Kel.BONGKARAN Kec.PABEAN CANTIAN Kota/Kab.SURABAYA JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Kcf Indonesia,buyer,30900773408000,IDN,4,,JL. Harapan VII Lot LL-5 Kawasan Industri KIIC Blok 000 No.000 RT:000 RW:000 Kel.Sirnabaya Kec.Karawang Timur Kota/Kab.Karawang Jawa Barat 41361,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Ndt Instruments Indonesia,buyer,27507086017000,IDN,4,,JL. SIRSAK/CASAMORA Blok BB No.01 RT:002 RW:004 Kel.CIGANJUR Kec.JAGAKARSA Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Prima Jaya Sentosa Energi,buyer,30186555017000,IDN,4,,JL. AGUNG RAYA I Blok 000 No.000 RT:013 RW:003 Kel.LENTENG AGUNG Kec.JAGAKARSA Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Jaya Maju Pekanbaru,buyer,843340340216000,IDN,4,,KOMP RIAU MAS O1 NO.26 Blok 000 No.000 RT:000 RW:000 Kel.TAMPAN Kec.PAYUNG SEKAKI Kota/Kab.PEKANBARU RIAU 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Aditya Jaya Kirana,buyer,744287061413000,IDN,4,,PERUM GRAND RESIDENCE CLUSTER TIRTAYASA Blok AC.10 No.25 RT:000 RW:000 Kel.CIJENGKOL Kec.SETU Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Estu Adiarta,buyer,28391837411000,IDN,4,,RUKO MUTIARA BEKASI CENTER JL.A.YANI KAV.A NO.16 Blok 000 No.000 RT:009 RW:012 Kel.KAYURINGIN JAYA Kec.BEKASI SELATAN Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Sandmaster Asia,buyer,312243884411000,IDN,4,,TAMAN TEKNO INDUSTRI SEKTOR XI E.3/23 Blok 000 No.000 RT:000 RW:000 Kel.SETU Kec.TANGERANG SELATAN Kota/Kab.BANTEN JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pengsulindo,buyer,22965156047000,IDN,4,,RUKAN EXCLUSIVE BLOK G NO.63 BUKTI GOLD MEDITERANIA PIK Blok 000 No. 000 RT:000 RW:000 Kel.KAMAL MUARA Kec.PENJARINGAN Kota/Kab.JAKARTA UTARA DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. I-Tech General Engineering,buyer,27239672215000,IDN,4,,PURI INDUSTRIAL PARK 2000 B NO.2 Blok 000 No.000 RT:000 RW:000 Kel.BALOI PERMAI Kec.BATAM KOTA Kota/Kab.BATAM KEPULAUAN RIAU 29635,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pratama Solusi Armindo,buyer,665288759036000,IDN,4,,KOMPLEK PERKANTORAN BUSINESS PARK KEBON JERUK Blok C1 No.15 RT:000 RW:000 Kel.MERUYA UTARA Kec.KEMBANGAN Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Agiva Indonesia,buyer,312625502016000,IDN,4,,JL BOULEVARD BINTARO JAYA RUKO KEBAYORAN SQUARE KQ/A Blok 000 No.06 RT:000 RW:000 Kel.PONDOK JAYA Kec.PONDOK AREN Kota/Kab.TANGERANG SELATAN BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Rahi Systems Indonesia,buyer,932831126031000,IDN,4,,JL LETJEND S PARMAN KAV 22-24 Blok 000 No.000 RT:000 RW:000 Kel.PALMERAH Kec.PALMERAH Kota/Kab.JAKARTA BARAT DKI JAKARTA 11410,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Megalaser Presisi Sarana,buyer,27270727432000,IDN,4,,JL KEMUNING 3 NO.09 Blok 000 No.000 RT:001 RW:013 Kel.BOJONG MENTENG Kec.RAWA LUMBU Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Duta Jaya Abadi,buyer,24768780615000,IDN,4,,PETEMON I Blok 000 No.32 RT:003 RW:008 Kel.PETEMON Kec.SAWAHAN Kota/Kab.SURABAYA JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Caleb Technology,buyer,311709612432000,IDN,4,,JL SILIWANGI KM 7 KAWASAN PESONA METROPOLITAN RUKO GARDENIA RF Blok 000 No.19 RT:005 RW:002 Kel.BOJONG RAWA LUMBU Kec.RAWA LUMBU Kota/Kab.BEKASI JAWA BARAT 77116,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Diamond Cold Storage,buyer,10029171046000,IDN,4,,JL. PASIR PUTIH RAYA KAV.1 Blok 000 No.000 RT:000 RW:000 Kel.ANCOL Kec.PADEMANGAN Kota/Kab.JAKARTA UTARA DKI JAKARTA 14430,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tjforge Indonesia,buyer,317051498408000,IDN,4,,JL. MALIGI V LOT N-10 KAWASAN INDUSTRI KIIC Blok 000 No.000 RT:000 RW:000 Kel.MARGAKARYA Kec.TELUKJAMBER BARAT Kota/Kab.KARAWANG JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Goldion Alumindo Utama,buyer,13704432034000,IDN,4,,KAWASAN GREENLAND INTERNATIONAL INDUSTRIAL CENTRE (GIIC) Blok CD No.15 RT:000 RW:000 Kel.PASIR RANJI Kec.CIKARANG PUSAT Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Media Data System,buyer,210678702013000,IDN,4,,JL CIPUTAT RAYA Blok 000 No.16 RT:006 RW:007 Kel.PONDOK PINANG Kec.KEBAYORAN LAMA Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tiara Service Centre,buyer,20653762429000,IDN,4,,JL. AH NASUTION Blok 000 No.262 RT:004 RW:002 Kel.CISARANTEN BINA HARAPAN Kec.ARCAMANIK Kota/Kab.BANDUNG JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Toyo Pack Prima Mandiri,buyer,19521590006000,IDN,4,,RUKO TAMAN PULO GEBANG Blok A3 No.182 RT:000 RW:000 Kel.CAKUNG Kec.CAKUNG TIMUR Kota/Kab.JARTA TIMUR DKI JAKARTA 13910,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Hexa Daya Solusi,buyer,760195982416000,IDN,4,,GREEN LAKE CITY RUKAN CROWN Blok B No.15 RT:001 RW:014 Kel.PETIR Kec.CIPONDOH Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Graha Mulia Saranautama,buyer,20385019402000,IDN,4,,KARAWACI OFFICE PARK LIPPO KARAWACI Blok B No.29 RT:000 RW:000 Kel.PANUNGGANGAN BARAT Kec.CIBODAS Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Putra Mars,buyer,22028658301000,IDN,4,,JL. DEMPO RAYA NO. 438 Blok 000 No.000 RT:005 RW:001 Kel.SIALANG Kec.SAKO Kota/Kab.PALEMBANG SUMATRA SELATAN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Triguna Solusi Control,buyer,29860723023000,IDN,4,,JL. WIBAWA MUKTI II GG.SINAR ASIH II Blok 000 No.000 RT:002 RW:008 Kel.JATI ASIH Kec.JATI ASIH Kota/Kab.BEKASI JAWABARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Cakra Raya Teknologi,buyer,32670812085000,IDN,4,,JL. TMN SEMANAN INDAH Blok A.1 No.8 RT:000 RW:000 Kel.KALIDERES Kec.KALIDERES Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Lautan Natural Krimerindo,buyer,311922611602000,IDN,4,,"Jl. Raya Mojosari - Pacet KM.04, Pesanggrahan Blok 000 No.000 RT:001 RW:001 Kel.Ketidur Kec.Kutorejo Kota/Kab.Mojokerto Jawa Timur 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Rinnai Indonesia,buyer,10617264055000,IDN,4,,Kp. Cangkudu RT.004/003 Kel.Cangkudu Kec.Balaraja Kota/Kab.Tangerang Banten 15610,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. New Suburtex,buyer,14443659528000,IDN,4,,"GARDU JETIS PALUR KM.7.8, KARANG ANYAR, KARANGANYAR, JAWA TENGAH",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Philip Morris Indonesia,buyer,18247080092000,IDN,4,,JL. Permata III Lot CC - 1 Kawasan Industri KIIC Blok 000 No.000 RT:000 RW:000 Kel.Puseurjaya Kec.Teluk Jambe Timur Kota/Kab.Karawang Jawa Barat 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Gadingmas Wirajaya,buyer,17846304441000,IDN,4,,JL. CIMINCRANG RANCASAGATAN RT:01 RW:01 Kel.CISARANTEN KIDUL Kec.GEDEBAGE Kota/Kab.BANDUNG JAWA BARAT,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Comeca Indonesia,buyer,25199217431000,IDN,4,,JL. KENARI II BLOK G1B NO. 08-09 KAWASAN INDUSTRI DELTA SILICON 5 Kel.LIPPO CIKARANG Kec.CIKARANG PUSAT Kota/Kab.BEKASI JAWA BARAT 17530,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
